,race_id,dist,place,dog_id,box,split_times,split_margins,run_time
479,449902520,650m,5,1060190057,1,18.34,0.63,38.53
480,449902520,650m,6,259292055,4,18.17,0.46,38.58
481,449902520,650m,7,1517480003,6,17.85,0.14,38.62
482,449902520,650m,8,597480004,8,18.43,0.72,38.95
483,449902516,450m,1,194835922,1,6.79,0.09,25.87
484,449902516,450m,2,242072192,5,6.86,0.16,25.91
485,449902516,450m,3,1474730025,3,6.93,0.23,25.91
486,449902516,450m,4,133785039,7,6.98,0.28,25.95
487,449902516,450m,5,1028790044,2,6.70,0.00,25.98
488,449902516,450m,6,1328570005,4,6.79,0.09,26.05
489,449902516,450m,7,244575680,8,7.14,0.44,26.07
490,449902516,450m,8,228102299,6,7.05,0.35,26.09
491,449902517,450m,3,1426150037,8,6.87,0.01,25.93
492,449902517,450m,4,2099800014,2,6.98,0.12,26.07
493,449902517,450m,5,243599237,6,6.86,0.00,26.28
494,449902517,450m,6,134886258,5,7.10,0.24,26.29
495,449902517,450m,7,2057590009,1,6.86,0.00,26.33
496,449902517,450m,8,1426150022,3,7.01,0.15,26.43
497,449902515,450m,1,212327809,1,6.77,0.01,25.86
498,449902515,450m,2,111812188,6,6.77,0.01,25.97
499,449902515,450m,3,144572579,4,7.02,0.26,25.98
500,449902515,450m,4,894980012,2,6.87,0.11,26.00
501,449902515,450m,5,1745540008,8,6.88,0.12,26.02
502,449902515,450m,6,2056920038,3,6.76,0.00,26.05
503,449902515,450m,7,1510090023,7,7.02,0.26,26.14
504,449902512,390m,1,198170050,4,8.43,0.00,22.47
505,449902512,390m,2,163734337,7,8.59,0.16,22.58
506,449902512,390m,3,212327811,1,8.59,0.16,22.65
507,449902512,390m,4,177414637,5,8.85,0.42,22.84
508,449902512,390m,5,167542427,6,8.92,0.49,22.86
509,449902512,390m,6,238580219,2,8.77,0.34,22.96
510,449902512,390m,7,2056920034,8,8.92,0.49,23.31
511,449902512,390m,8,1540960012,3,8.84,0.41,23.47
512,449902509,390m,1,212327823,8,8.50,0.04,22.28
513,449902509,390m,2,212327818,1,8.83,0.37,22.61
514,449902509,390m,3,198626468,2,8.46,0.00,22.65
515,449902509,390m,4,198170064,3,8.78,0.32,22.68
516,449902509,390m,5,1003440011,6,8.64,0.18,22.75
517,449902509,390m,6,1426150025,5,9.53,1.07,22.88
518,449902509,390m,7,114244038,7,8.78,0.32,22.89
519,449902509,390m,8,2112520003,4,9.56,1.10,22.93
520,449902510,390m,1,167542428,2,8.45,0.00,22.18
521,449902510,390m,2,204414042,3,8.59,0.14,22.53
522,449902510,390m,3,1332800001,1,8.52,0.07,22.54
523,449902510,390m,4,1389280143,6,8.66,0.21,22.71
524,449902510,390m,5,1182160100,8,8.73,0.28,22.72
525,449902510,390m,6,118703009,5,8.73,0.28,22.81
526,449902510,390m,7,828630020,7,8.84,0.39,22.89
527,449902510,390m,8,156017414,4,8.84,0.39,22.98
528,449902511,390m,1,167548935,1,8.68,0.21,22.60
529,449902511,390m,2,1590360007,3,8.47,0.00,22.61
530,449902511,390m,3,230317216,6,8.61,0.14,22.75
531,449902511,390m,4,1590360000,4,8.52,0.05,22.80
532,449902511,390m,5,2099800062,7,8.83,0.36,22.85
533,449902511,390m,6,1713250022,5,8.74,0.27,22.89
534,449902511,390m,7,1474670034,2,8.73,0.26,23.04
535,449902511,390m,8,946340045,8,8.91,0.44,23.36
536,376052621,390m,1,159443756,8,8.62,0.00,22.63
537,376052621,390m,2,138443840,6,8.74,0.12,22.87
538,376052621,390m,3,126745007,4,9.22,0.60,23.16
539,376052621,390m,4,1306460093,2,9.34,0.72,23.19
540,376052621,390m,5,2145360029,7,9.09,0.47,23.24
541,376052621,390m,6,114323196,3,9.32,0.70,23.60
542,376052621,390m,7,126746988,1,9.15,0.53,23.67
543,376052621,390m,8,109496056,5,9.16,0.54,24.05
544,376052627,450m,1,126746991,5,6.70,0.00,26.01
545,376052627,450m,2,1858110003,6,6.91,0.21,26.07
546,376052627,450m,3,141318087,4,6.92,0.22,26.12
547,376052627,450m,4,219045250,7,7.13,0.43,26.30
548,376052627,450m,5,137766486,3,7.13,0.43,26.45
549,376052627,450m,6,157829539,8,6.79,0.09,26.56
550,376052627,450m,7,126745005,1,7.20,0.50,26.66
551,376052627,450m,8,114323190,2,7.22,0.52,26.98
552,376052619,390m,1,147857643,5,8.70,0.09,22.82
553,376052619,390m,2,176426649,6,8.68,0.07,22.96
554,376052619,390m,3,1906490023,3,8.65,0.04,22.97
555,376052619,390m,4,120321675,7,8.61,0.00,22.99
556,376052619,390m,5,129971925,2,8.72,0.11,23.02
557,376052619,390m,6,2105700022,4,8.86,0.25,23.04
558,376052619,390m,7,141319087,1,8.70,0.09,23.07
559,376052619,390m,8,172047915,8,8.66,0.05,23.11
560,376052626,450m,1,230317215,1,6.79,0.00,25.75
561,376052626,450m,2,127722450,5,6.90,0.11,25.98
562,376052626,450m,3,198169051,3,7.12,0.33,26.06
563,376052626,450m,4,119991033,6,7.05,0.26,26.56
564,376052626,450m,5,1490820003,2,7.33,0.54,26.62
565,376052626,450m,6,1745540009,4,7.04,0.25,26.71
566,376052626,450m,7,123151818,7,7.04,0.25,26.75
567,376052625,450m,1,137766483,8,6.73,0.00,25.59
568,376052625,450m,2,1976880005,1,6.99,0.26,25.83
569,376052625,450m,3,1556590004,2,6.98,0.25,26.01
570,376052625,450m,4,198170055,7,6.94,0.21,26.03
571,376052625,450m,5,986310037,4,7.08,0.35,26.44
572,376052625,450m,6,111812188,5,6.77,0.04,26.60
573,376052624,450m,1,1612100024,3,6.82,0.00,25.65
574,376052624,450m,2,2035650009,4,6.83,0.01,25.70
575,376052624,450m,3,892110037,8,6.84,0.02,26.06
576,376052624,450m,4,1389280045,1,6.84,0.02,26.35
577,376052624,450m,5,1306460039,5,7.11,0.29,26.39
578,376052624,450m,6,1486670036,7,6.95,0.13,26.39
579,376052624,450m,7,1322730012,6,6.83,0.01,26.40
580,376052624,450m,8,1074990010,2,6.95,0.13,26.50
581,376052623,450m,1,134896322,1,6.86,0.12,25.77
582,376052623,450m,2,1897860012,5,6.74,0.00,25.84
583,376052623,450m,3,1389280010,4,6.92,0.18,26.08
584,376052623,450m,4,1745540008,6,7.00,0.26,26.10
585,376052623,450m,5,-748690,8,7.02,0.28,26.23
586,376052623,450m,6,1950700056,2,7.00,0.26,26.23
587,376052623,450m,7,111276155,7,6.95,0.21,26.47
588,376052623,450m,8,1517480003,3,7.06,0.32,26.48
589,376052622,450m,1,1713250023,4,6.68,0.00,25.77
590,376052622,450m,2,1426150022,3,6.87,0.19,25.77
591,376052622,450m,3,126745010,8,6.87,0.19,25.82
592,376052622,450m,4,145207338,2,6.96,0.28,25.87
593,376052622,450m,5,1992610007,1,7.01,0.33,26.09
594,376052622,450m,6,157501904,5,7.03,0.35,26.20
595,376052622,450m,7,1881140190,6,7.12,0.44,26.23
596,376052622,450m,8,160105574,7,7.00,0.32,26.35
597,376052620,390m,1,126530635,8,8.70,0.04,22.76
598,376052620,390m,2,156017452,7,8.75,0.09,22.80
599,376052620,390m,3,1906490024,2,8.92,0.26,22.80
600,376052620,390m,4,114215513,3,8.66,0.00,23.01
601,376052620,390m,5,116900837,1,9.12,0.46,23.43
602,376052620,390m,6,2064420002,5,9.06,0.40,23.55
603,376052620,390m,7,1550070029,6,9.01,0.35,23.92
604,376052620,390m,8,108390985,4,9.12,0.46,24.01
605,376052618,390m,1,114244038,5,8.56,0.00,22.53
606,376052618,390m,2,148672770,3,8.68,0.12,22.55
607,376052618,390m,3,121763556,2,8.98,0.42,22.82
608,376052618,390m,4,1540960012,4,8.86,0.30,22.98
609,376052618,390m,5,184228728,8,9.03,0.47,23.17
610,376052618,390m,6,1284200068,7,8.79,0.23,23.18
611,376052618,390m,7,167538422,6,9.09,0.53,23.52
612,376052618,390m,8,1912130003,1,9.26,0.70,24.52
613,376052616,390m,1,167548929,8,8.60,0.14,22.34
614,376052616,390m,2,2043510007,7,8.93,0.47,22.43
615,376052616,390m,3,1255990003,1,8.72,0.26,22.49
616,376052616,390m,4,1003440011,3,8.46,0.00,22.50
617,376052616,390m,5,1334070050,4,8.76,0.30,22.58
618,376052616,390m,6,123144308,5,8.85,0.39,22.85
619,376052616,390m,7,137473900,2,8.78,0.32,22.88
620,376052617,390m,1,1554170004,3,8.46,0.00,22.29
621,376052617,390m,2,116082715,2,8.47,0.01,22.30
622,376052617,390m,3,1849540016,4,8.61,0.15,22.42
623,376052617,390m,4,1474670043,1,8.83,0.37,22.42
624,376052617,390m,5,1441310027,7,8.84,0.38,22.59
625,376052617,390m,6,887800060,6,8.80,0.34,22.60
626,376052617,390m,7,1426150030,8,8.93,0.47,22.61
627,376052617,390m,8,2099800026,5,8.84,0.38,22.78
628,366243029,390m,1,167548930,6,8.66,0.12,22.72
629,366243029,390m,2,134562594,4,8.72,0.18,22.75
630,366243029,390m,3,2145360029,7,8.54,0.00,22.78
631,366243029,390m,4,151439837,5,8.89,0.35,22.89
632,366243029,390m,5,1306460094,3,9.07,0.53,22.96
633,366243029,390m,6,177059927,1,8.93,0.39,23.05
634,366243029,390m,7,129971925,2,9.17,0.63,23.13
635,366243029,390m,8,219044248,8,9.17,0.63,23.33
636,366243035,450m,1,179535909,8,6.89,0.07,25.87
637,366243035,450m,2,141318087,1,6.82,0.00,26.00
638,366243035,450m,3,167542433,7,7.03,0.21,26.13
639,366243035,450m,4,198169048,5,7.00,0.18,26.22
640,366243035,450m,5,198169054,6,7.07,0.25,26.40
641,366243035,450m,6,230316222,2,7.14,0.32,26.94
642,366243035,450m,7,167542427,4,7.08,0.26,27.25
643,366243035,450m,8,1993380002,3,7.19,0.37,27.46
644,366243025,390m,1,1752820010,1,8.44,0.00,22.26
645,366243025,390m,2,121763541,8,8.49,0.05,22.38
646,366243025,390m,3,118013567,4,8.69,0.25,22.51
647,366243025,390m,4,156017454,7,8.58,0.14,22.53
648,366243025,390m,5,134562588,2,8.60,0.16,22.63
649,366243025,390m,6,1419170005,3,8.76,0.32,22.65
650,366243025,390m,7,1733580005,5,8.81,0.37,22.76
651,366243025,390m,8,1474730021,6,8.81,0.37,22.77
652,366243034,450m,1,198170055,6,6.89,0.28,25.76
653,366243034,450m,2,198169051,8,7.10,0.49,25.78
654,366243034,450m,3,196453624,1,6.61,0.00,25.78
655,366243034,450m,4,1745540009,2,6.89,0.28,25.83
656,366243034,450m,5,167548931,3,6.73,0.12,25.83
657,366243034,450m,6,1199430033,4,6.96,0.35,25.89
658,366243034,450m,7,1945060001,7,6.98,0.37,26.04
659,366243034,450m,8,167542430,5,6.75,0.14,26.19
660,366243033,450m,1,195714152,4,6.96,0.19,25.97
661,366243033,450m,2,118762554,6,6.91,0.14,25.98
662,366243033,450m,3,120344231,1,6.91,0.14,26.06
663,366243033,450m,4,1014090025,5,6.84,0.07,26.16
664,366243033,450m,5,1419170035,7,6.77,0.00,26.24
665,366243033,450m,6,114215576,2,7.03,0.26,26.26
666,366243033,450m,7,111276155,3,7.07,0.30,26.27
667,366243033,450m,8,597480004,8,7.00,0.23,26.29
668,366243031,450m,1,1837760001,1,6.74,0.09,25.62
669,366243031,450m,2,2131500001,4,6.65,0.00,25.69
670,366243031,450m,3,148673768,6,7.02,0.37,25.75
671,366243031,450m,4,2035650009,5,6.88,0.23,25.76
672,366243031,450m,5,1540980009,7,6.79,0.14,25.84
673,366243031,450m,6,1450720004,3,6.84,0.19,25.86
674,366243031,450m,7,763790008,2,6.83,0.18,25.86
675,366243031,450m,8,1464560012,8,6.84,0.19,26.08
676,366243032,450m,1,1426150023,5,6.91,0.18,25.91
677,366243032,450m,2,892110037,8,6.92,0.19,25.95
678,366243032,450m,3,1316500011,6,6.73,0.00,25.96
679,366243032,450m,4,1184050017,7,7.19,0.46,26.16
680,366243032,450m,5,1245880028,4,7.00,0.27,26.17
681,366243032,450m,6,1898840020,3,6.99,0.26,26.30
682,366243032,450m,7,691850032,2,6.99,0.26,26.47
683,366243032,450m,8,1238520079,1,6.91,0.18,26.55
684,366243030,450m,1,1457180000,4,6.71,0.00,25.54
685,366243030,450m,2,1780150002,8,6.96,0.25,25.73
686,366243030,450m,3,1745540008,5,6.75,0.04,25.75
687,366243030,450m,4,1881140190,1,6.97,0.26,25.89
688,366243030,450m,5,1255170000,3,6.78,0.07,25.99
689,366243030,450m,6,184224223,2,7.03,0.32,26.02
690,366243030,450m,7,1132140001,7,7.13,0.42,26.07
691,366243030,450m,8,2099800022,6,6.82,0.11,26.15
692,366243028,390m,1,196453628,8,8.41,0.00,22.34
693,366243028,390m,2,1429100015,6,8.80,0.39,22.46
694,366243028,390m,3,2131760063,2,8.80,0.39,22.86
695,366243028,390m,4,148672770,3,9.05,0.64,22.89
696,366243028,390m,5,126531221,5,8.87,0.46,22.90
697,366243028,390m,6,167542434,1,9.33,0.92,22.90
698,366243028,390m,7,1976850018,4,8.76,0.35,22.96
699,366243028,390m,8,109766117,7,8.99,0.58,23.06
700,366243027,390m,1,167548929,2,8.38,0.00,22.23
701,366243027,390m,2,137422310,1,8.54,0.16,22.45
702,366243027,390m,3,1517480003,7,8.95,0.57,22.89
703,366243027,390m,4,156017447,8,8.75,0.37,22.91
704,366243027,390m,5,173308432,6,8.82,0.44,23.07
705,366243027,390m,6,1327910013,3,8.93,0.55,23.82
706,366243024,390m,1,133788547,8,8.38,0.00,22.16
707,366243024,390m,2,137421809,2,8.40,0.02,22.18
708,366243024,390m,3,960930000,5,8.64,0.26,22.30
709,366243024,390m,4,1673800089,1,8.50,0.12,22.40
710,366243024,390m,5,1284200017,7,8.84,0.46,22.55
711,366243024,390m,6,1346570012,6,8.84,0.46,22.57
712,366243024,390m,7,1950690071,3,8.98,0.60,22.78
713,366243024,390m,8,1255990003,4,8.85,0.47,22.90
714,366243026,390m,1,1003440011,6,8.38,0.00,22.49
715,366243026,390m,2,1238530247,3,8.83,0.45,22.66
716,366243026,390m,3,1517480007,1,8.92,0.54,22.99
717,366243026,390m,4,833710000,2,8.74,0.36,22.99
718,366243026,390m,5,1441310016,4,8.82,0.44,23.09
719,366243026,390m,6,1619850006,7,8.73,0.35,23.25
720,366243026,390m,7,703840057,5,8.77,0.39,23.27
721,366243026,390m,8,1182160100,8,8.79,0.41,23.29
722,148714356,450m,1,946340030,8,6.86,0.05,25.97
723,148714356,450m,2,1268930034,7,6.83,0.02,26.46
724,148714356,450m,3,1136220022,5,6.81,0.00,26.48
725,148714356,450m,4,1238530247,2,6.92,0.11,26.69
726,148714356,450m,5,1334070032,6,6.92,0.11,26.80
727,148714356,450m,6,1199430026,3,6.90,0.09,26.83
728,148714356,450m,7,999500000,1,6.81,0.00,26.86
729,148714356,450m,8,738120030,4,6.99,0.18,26.94
730,148714346,450m,1,887800012,2,6.71,0.00,26.04
731,148714346,450m,2,879520035,1,6.82,0.11,26.14
732,148714346,450m,3,896030006,8,6.90,0.19,26.30
733,148714346,450m,4,1184050057,3,6.75,0.04,26.31
734,148714346,450m,5,940140020,7,6.89,0.18,26.53
735,148714346,450m,6,666140049,6,6.78,0.07,26.55
736,148714346,450m,7,894980010,4,6.91,0.20,26.59
737,148714346,450m,8,1306460028,5,6.78,0.07,26.64
738,148714347,450m,1,763790007,2,6.89,0.14,25.80
739,148714347,450m,2,724320020,5,6.75,0.00,26.21
740,148714347,450m,3,946340046,8,7.17,0.42,26.25
741,148714347,450m,4,946340028,7,7.18,0.43,26.29
742,148714347,450m,5,1268930028,1,7.17,0.42,26.37
743,148714347,450m,6,714150035,4,6.89,0.14,26.47
744,148714347,450m,7,1143060006,6,7.18,0.43,26.49
745,148714347,450m,8,637140007,3,7.23,0.48,26.70
746,148714348,450m,1,1245880022,3,6.67,0.00,25.97
747,148714348,450m,2,999500003,8,6.83,0.16,26.04
748,148714348,450m,3,1060190034,1,6.72,0.05,26.04
749,148714348,450m,4,872550000,5,6.76,0.09,26.17
750,148714348,450m,5,883010007,6,6.83,0.16,26.21
751,148714348,450m,6,587100004,2,6.85,0.18,26.38
752,148714348,450m,7,959330041,7,6.79,0.12,26.39
753,148714348,450m,8,794560050,4,6.76,0.09,26.60
754,148714352,450m,1,806680024,7,6.56,0.00,25.54
755,148714352,450m,2,259430015,5,6.56,0.00,25.71
756,148714352,450m,3,756890045,8,6.56,0.00,25.74
757,148714352,450m,4,743640000,1,6.80,0.24,25.76
758,148714352,450m,5,618440007,4,6.76,0.20,26.19
759,148714352,450m,6,763790031,2,6.76,0.20,26.23
760,148714352,450m,7,931460055,3,6.70,0.14,26.37
761,148714352,450m,8,98640085,6,6.81,0.25,26.59
762,148714353,450m,1,931470083,3,6.68,0.11,25.59
763,148714353,450m,2,-750241,1,6.57,0.00,25.63
764,148714353,450m,3,763790080,6,6.82,0.25,25.96
765,148714353,450m,4,956330057,8,6.71,0.14,26.14
766,148714353,450m,5,642270139,2,6.78,0.21,26.18
767,148714353,450m,6,839580031,7,6.89,0.32,26.21
768,148714353,450m,7,148150328,4,6.82,0.25,26.27
769,148714353,450m,8,946340025,5,6.96,0.39,26.39
770,148714354,450m,1,637140008,2,6.68,0.07,25.56
771,148714354,450m,2,946340042,8,6.75,0.14,25.89
772,148714354,450m,3,1006270029,1,6.61,0.00,25.97
773,148714354,450m,4,296080002,5,6.79,0.18,25.98
774,148714354,450m,5,391870008,3,6.68,0.07,26.01
775,148714354,450m,6,754430016,4,6.72,0.11,26.01
776,148714354,450m,7,169590021,7,6.96,0.35,26.04
777,148714354,450m,8,678750072,6,6.82,0.21,26.12
778,148714355,450m,1,963700135,8,6.71,0.04,25.55
779,148714355,450m,2,701340069,6,6.67,0.00,25.73
780,148714355,450m,3,176340012,7,6.71,0.04,25.90
781,148714355,450m,4,642270374,5,6.78,0.11,26.10
782,148714355,450m,5,503190005,4,6.99,0.32,26.38
783,148714355,450m,6,-749783,2,7.03,0.36,26.54
784,148714355,450m,7,146460134,1,7.20,0.53,26.70
785,148714355,450m,8,878490032,3,7.06,0.39,26.77
786,148714349,450m,1,1284200014,3,6.60,0.00,25.51
787,148714349,450m,2,1199470017,1,6.85,0.25,25.96
788,148714349,450m,3,1143060003,5,6.92,0.32,25.98
789,148714349,450m,4,1028790040,4,6.88,0.28,26.05
790,148714349,450m,5,771030055,2,6.81,0.21,26.10
791,148714349,450m,6,962780020,8,7.24,0.64,26.33
792,148714349,450m,7,1241510041,7,6.96,0.36,26.38
793,148714349,450m,8,820830003,6,6.95,0.35,26.72
794,148714350,450m,1,1284200005,1,6.75,0.14,25.69
795,148714350,450m,2,1310540000,2,6.75,0.14,25.72
796,148714350,450m,3,592760061,4,6.61,0.00,25.92
797,148714350,450m,4,946340068,5,6.80,0.19,26.12
798,148714350,450m,5,409540073,8,6.94,0.33,26.15
799,148714350,450m,6,1295000029,7,7.29,0.68,26.64
800,148714351,450m,1,1199470015,2,6.84,0.04,26.01
801,148714351,450m,2,688090039,7,6.84,0.04,26.08
802,148714351,450m,3,778670023,6,6.84,0.04,26.10
803,148714351,450m,4,887800025,5,6.80,0.00,26.15
804,148714351,450m,5,743640010,1,6.80,0.00,26.27
805,148714351,450m,6,1060190051,4,6.88,0.08,26.50
806,148714351,450m,7,1156610004,8,6.88,0.08,26.63
807,148714351,450m,8,1155400003,3,6.89,0.09,26.67
808,148714345,390m,1,833710031,6,8.42,0.00,22.41
809,148714345,390m,2,778670033,2,8.42,0.00,22.46
810,148714345,390m,3,278990097,4,8.58,0.16,22.47
811,148714345,390m,4,144750004,1,8.46,0.04,22.54
812,148714345,390m,5,-751714,7,8.65,0.23,22.55
813,148714345,390m,6,855980015,3,8.49,0.07,22.59
814,148714345,390m,7,224900019,8,8.53,0.11,22.68
815,308534347,450m,1,2099800070,8,6.94,0.09,26.34
816,308534347,450m,2,148673768,6,7.01,0.16,26.51
817,308534347,450m,3,1199430033,1,6.85,0.00,26.54
818,308534347,450m,4,2032540021,2,6.85,0.00,26.64
819,308534347,450m,5,121763554,4,7.01,0.16,26.73
820,308534347,450m,6,129970428,5,7.12,0.27,26.83
821,308534347,450m,7,123144297,3,6.99,0.14,27.27
822,308534347,450m,8,1306460093,7,7.17,0.32,27.42
823,308534348,450m,1,118021626,7,6.81,0.04,26.34
824,308534348,450m,2,1284200069,2,6.77,0.00,26.35
825,308534348,450m,3,1820620004,5,6.84,0.07,26.57
826,308534348,450m,4,892600003,4,6.95,0.18,26.80
827,308534348,450m,5,184224222,8,6.88,0.11,26.96
828,308534348,450m,6,179535909,6,7.17,0.40,27.03
829,308534348,450m,7,137766487,3,7.02,0.25,27.04
830,308534348,450m,8,1881150127,1,6.98,0.21,27.24
831,308534340,390m,1,1441310016,1,8.66,0.16,22.81
832,308534340,390m,2,115151858,7,8.50,0.00,22.82
833,308534340,390m,3,1974570011,4,8.76,0.26,23.02
834,308534340,390m,4,1881150215,3,8.54,0.04,23.04
835,308534340,390m,5,2131520010,5,8.75,0.25,23.09
836,308534340,390m,6,134562595,6,8.85,0.35,23.21
837,308534340,390m,7,1474670049,8,8.89,0.39,23.55
838,308534340,390m,8,1524370045,2,9.59,1.09,23.73
839,308534339,390m,1,121763541,1,8.61,0.00,22.68
840,308534339,390m,2,121763559,8,8.66,0.05,23.03
841,308534339,390m,3,1389280059,6,8.67,0.06,23.09
842,308534339,390m,4,1389280131,5,8.77,0.16,23.15
843,308534339,390m,5,892110036,4,8.98,0.37,23.26
844,308534339,390m,6,1177150020,7,8.76,0.15,23.30
845,308534339,390m,7,2008390004,3,9.14,0.53,23.30
846,308534339,390m,8,851620018,2,9.25,0.64,23.64
847,308534345,450m,1,1448760015,8,6.85,0.16,26.09
848,308534345,450m,2,1805750009,2,6.69,0.00,26.19
849,308534345,450m,3,1579540057,3,6.87,0.18,26.19
850,308534345,450m,4,129658810,4,6.84,0.15,26.47
851,308534345,450m,5,788360026,6,6.96,0.27,26.75
852,308534345,450m,6,1540960012,7,6.83,0.14,26.95
853,308534345,450m,7,1419170034,1,7.10,0.41,27.04
854,308534345,450m,8,1028790000,5,6.86,0.17,27.13
855,308534344,450m,1,1184050020,8,6.87,0.11,26.12
856,308534344,450m,2,471820002,6,6.76,0.00,26.13
857,308534344,450m,3,1619850044,3,6.94,0.18,26.29
858,308534344,450m,4,887800022,2,6.85,0.09,26.37
859,308534344,450m,5,1258790007,4,6.98,0.22,26.40
860,308534344,450m,6,825780055,1,6.98,0.22,26.48
861,308534344,450m,7,1312340003,7,6.85,0.09,26.60
862,308534344,450m,8,877760054,5,7.16,0.40,26.62
863,308534346,450m,1,2145360001,4,6.73,0.00,25.86
864,308534346,450m,2,1517480003,7,6.87,0.14,26.13
865,308534346,450m,3,1276990106,5,7.01,0.28,26.57
866,308534346,450m,4,887800000,2,7.06,0.33,26.74
867,308534346,450m,5,108390910,8,6.94,0.21,26.76
868,308534346,450m,6,109975023,3,7.13,0.40,26.76
869,308534346,450m,7,1745540009,1,6.96,0.23,26.92
870,308534346,450m,8,1950680026,6,6.94,0.21,26.94
871,308534343,450m,1,1092430021,1,6.76,0.04,25.88
872,308534343,450m,2,1784930016,4,6.79,0.07,25.92
873,308534343,450m,3,1238530247,2,6.81,0.09,25.93
874,308534343,450m,4,1745540008,8,6.76,0.04,26.01
875,308534343,450m,5,1346570012,3,6.72,0.00,26.13
876,308534343,450m,6,1873790015,6,6.95,0.23,26.14
877,308534343,450m,7,1441310017,7,7.10,0.38,26.19
878,308534343,450m,8,1997140003,5,6.96,0.24,26.59
879,308534341,390m,1,1327910013,8,8.61,0.14,22.74
880,308534341,390m,2,1881150218,1,8.47,0.00,22.84
881,308534341,390m,3,1524380046,4,8.82,0.35,22.90
882,308534341,390m,4,156016917,6,8.89,0.42,23.45
883,308534341,390m,5,1805750001,7,9.12,0.65,23.49
884,308534341,390m,6,2131760047,3,8.94,0.47,23.63
885,308534341,390m,7,1897860003,2,9.33,0.86,23.67
886,308534341,390m,8,1594970004,5,9.36,0.89,23.75
887,308534342,390m,1,156017452,4,8.68,0.00,22.88
888,308534342,390m,2,1306460094,6,9.00,0.32,23.08
889,308534342,390m,3,1897860001,7,8.73,0.05,23.11
890,308534342,390m,4,151439837,2,8.87,0.19,23.19
891,308534342,390m,5,1560270024,5,9.00,0.32,23.28
892,308534342,390m,6,1486670070,8,9.09,0.41,23.40
893,308534342,390m,7,126153828,3,9.00,0.32,23.44
894,308534342,390m,8,114244038,1,9.10,0.42,23.58
895,308534337,390m,1,1811720010,1,8.42,0.00,22.38
896,308534337,390m,2,1393910031,3,8.96,0.54,22.98
897,308534337,390m,3,1177150019,8,8.77,0.35,22.98
898,308534337,390m,4,1260910125,6,9.09,0.67,23.30
899,308534337,390m,5,1464560012,5,9.13,0.71,23.38
900,308534337,390m,6,996520008,4,9.16,0.74,23.48
901,308534337,390m,7,1206220252,2,9.09,0.67,23.51
902,308534337,390m,8,1429080003,7,9.16,0.74,23.67
903,308534338,390m,1,1255990003,3,8.54,0.07,22.53
904,308534338,390m,2,747290016,1,8.77,0.30,22.66
905,308534338,390m,3,1245880028,4,8.84,0.37,22.69
906,308534338,390m,4,1295000016,5,8.47,0.00,22.75
907,308534338,390m,5,1199470016,7,8.84,0.37,22.92
908,308534338,390m,6,-748673,8,8.72,0.25,23.09
909,308534338,390m,7,1022370005,6,8.79,0.32,23.12
910,346363852,390m,1,195714149,5,8.59,0.00,22.30
911,346363852,390m,2,195714155,4,8.75,0.16,22.85
912,346363852,390m,3,210871903,3,8.87,0.28,22.92
913,346363852,390m,4,197538291,2,8.80,0.21,22.99
914,346363852,390m,5,197538293,7,8.88,0.29,23.11
915,346363852,390m,6,141326591,1,9.02,0.43,23.34
916,346363852,390m,7,147858650,8,8.93,0.34,23.71
917,346363855,450m,1,119991033,3,6.88,0.11,25.98
918,346363855,450m,2,1590360007,6,6.77,0.00,26.13
919,346363855,450m,3,126153818,2,6.97,0.20,26.30
920,346363855,450m,4,198169051,8,6.88,0.11,26.51
921,346363855,450m,5,118702950,5,7.08,0.31,26.57
